session_id,customer_id,start_dttm,finish_dttm,device_name
3010,3744940,2022-04-19 15:12:25,2022-04-20 16:12:06,iOS
3011,4557282,2021-04-13 14:09:10,2021-04-14 19:18:27,MacOS
3012,4104376,2020-02-13 17:28:25,2020-02-15 00:04:44,Android
3013,9358854,2021-08-18 05:49:20,2021-08-18 16:38:45,Android
3014,3704618,2020-10-03 21:24:14,2020-10-03 22:32:10,iOS
3015,8131696,2022-07-26 02:43:55,2022-07-27 04:35:49,Windows
3016,4808420,2020-04-19 16:25:45,2020-04-21 00:21:52,Ubuntu
3017,4161982,2022-02-11 08:26:20,2022-02-12 18:52:12,iOS
3018,2466608,2022-08-27 06:28:14,2022-08-28 08:27:04,Android
3019,6350976,2021-09-17 20:20:18,2021-09-17 21:50:28,Android
3020,3164033,2020-08-06 10:29:22,2020-08-07 19:23:19,iOS
3021,2522296,2023-02-10 04:17:49,2023-02-11 07:03:08,Windows
3022,7615686,2021-10-11 02:53:26,2021-10-11 23:28:33,MacOS
3023,8760454,2020-03-17 22:21:22,2020-03-18 14:21:57,MacOS
3024,972383,2020-01-10 14:47:57,2020-01-11 03:43:42,iOS
3025,9700458,2023-03-16 23:45:08,2023-03-18 03:12:23,Ubuntu
3026,2951321,2020-01-27 04:46:04,2020-01-27 06:06:29,Windows
3027,2911210,2022-03-19 02:46:38,2022-03-19 14:07:17,Windows
3028,8545580,2020-10-09 22:05:34,2020-10-10 01:21:52,Android
3029,9525027,2022-10-21 13:40:49,2022-10-22 23:08:57,iOS
3030,3318448,2021-06-22 15:10:23,2021-06-23 00:44:58,Android
3031,3591982,2021-12-28 18:53:27,2021-12-29 15:27:50,iOS
3032,2903945,2021-04-15 23:58:27,2021-04-16 21:05:09,iOS
3033,4398096,2020-12-07 15:23:15,2020-12-08 09:29:39,iOS
3034,3744940,2022-04-19 03:36:32,2022-04-19 17:09:23,iOS
3035,6145504,2021-12-23 16:35:31,2021-12-23 18:07:09,iOS
3036,3164033,2020-08-06 18:58:35,2020-08-07 02:38:30,Windows
3037,2102900,2020-05-25 08:28:50,2020-05-26 08:13:47,Windows
3038,9020769,2021-12-01 06:58:39,2021-12-02 04:50:25,MacOS
3039,865084,2021-12-10 19:27:03,2021-12-12 05:06:07,Ubuntu
3040,1388281,2021-03-23 10:56:44,2021-03-24 01:46:59,MacOS
3041,2365208,2020-08-12 04:23:53,2020-08-13 08:12:20,Windows
3042,4534342,2020-02-10 20:59:51,2020-02-10 21:44:57,Ubuntu
3043,948334,2020-02-16 23:20:11,2020-02-17 03:53:16,MacOS
3044,4376295,2021-04-07 23:09:43,2021-04-09 02:12:38,Windows
3045,6803453,2020-06-07 05:16:12,2020-06-08 03:32:09,MacOS
3046,3363037,2020-12-27 21:05:10,2020-12-28 14:48:50,iOS
3047,4104890,2022-03-07 10:41:26,2022-03-08 09:45:48,Android
3048,7751030,2022-05-20 23:22:10,2022-05-22 04:51:12,Ubuntu
3049,7130090,2022-06-27 03:57:37,2022-06-28 07:00:14,MacOS
3050,563853,2020-07-10 07:03:55,2020-07-11 01:46:52,Ubuntu
3051,2215761,2020-02-12 06:49:34,2020-02-13 01:52:54,Windows
3052,8828130,2020-02-01 01:22:58,2020-02-02 00:51:37,Android
3053,2456567,2020-11-04 11:29:36,2020-11-05 00:00:32,iOS
3054,8442096,,,Android
3055,935381,2022-06-03 05:45:42,2022-06-04 12:38:53,Ubuntu
3056,2466608,2022-08-27 19:49:15,2022-08-28 11:44:34,Windows
3057,9090105,2021-04-28 16:14:23,2021-04-29 01:06:11,iOS
3058,3603634,2022-02-19 10:25:41,2022-02-19 19:31:23,Windows
3059,6145504,2021-12-23 08:16:55,2021-12-24 07:17:39,Windows
3060,7141004,2020-01-31 11:05:31,2020-02-01 07:40:41,MacOS
3061,1928249,2020-10-11 22:28:31,2020-10-12 12:12:52,Windows
3062,9171069,2023-01-13 17:58:36,2023-01-14 15:19:59,iOS
3063,3863105,2020-07-10 11:19:37,2020-07-10 20:23:21,Ubuntu
3064,9511373,2020-07-21 13:36:02,2020-07-22 15:59:14,iOS
3065,8790076,2023-03-05 04:23:24,2023-03-06 15:24:57,Windows
3066,3232209,2020-04-03 22:28:09,2020-04-04 02:55:07,Ubuntu
3067,3933211,2021-07-11 02:15:27,2021-07-12 04:05:50,Windows
3068,6276862,2021-11-03 06:12:37,2021-11-03 23:42:49,iOS
3069,5511796,2020-12-21 04:48:10,2020-12-22 00:23:53,Ubuntu
3070,4963142,2022-10-01 08:40:51,2022-10-02 06:39:48,iOS
3071,7946166,2022-06-17 11:59:32,2022-06-17 20:33:43,Android
3072,8647292,2020-12-27 02:03:44,2020-12-28 01:22:46,Windows
3073,983084,2023-02-20 16:59:01,2023-02-22 01:27:52,Windows
3074,3187128,2023-03-26 17:27:26,2023-03-27 19:32:11,Windows
3075,252143,2020-12-08 19:26:11,2020-12-10 01:20:25,Android
3076,3320234,2020-12-18 14:15:41,2020-12-19 00:44:36,MacOS
3077,3508936,2022-06-13 18:38:35,2022-06-14 10:42:28,iOS
3078,1278173,2023-04-05 14:06:05,2023-04-05 17:35:16,MacOS
3079,3896175,2021-07-14 02:11:27,2021-07-14 12:51:45,Windows
3080,2951321,2020-01-27 11:03:25,2020-01-28 08:49:28,Ubuntu
3081,5001580,2021-02-06 02:33:03,2021-02-06 12:41:30,Ubuntu
3082,7000636,2022-11-14 20:53:29,2022-11-15 03:53:53,iOS
3083,2215761,2020-02-12 19:15:19,2020-02-13 16:06:52,MacOS
3084,4808420,2020-04-19 21:02:21,2020-04-21 06:09:41,iOS
3085,5327818,2021-04-24 06:58:36,2021-04-25 18:31:39,Windows
3086,1322312,2020-06-16 08:35:44,2020-06-16 16:39:35,Windows
3087,8731299,2022-06-09 23:44:57,2022-06-10 03:34:48,Ubuntu
3088,3744940,2022-04-19 18:56:05,2022-04-21 01:35:01,Android
3089,106946,2022-07-21 21:50:52,2022-07-22 20:29:41,Ubuntu
3090,8334540,2021-01-14 19:16:52,2021-01-16 01:36:59,Windows
3091,3223560,2022-02-01 06:49:10,2022-02-01 18:22:23,MacOS
3092,4808420,2020-04-19 11:59:16,2020-04-20 10:47:00,MacOS
3093,2733795,2022-07-12 18:33:02,2022-07-14 01:17:03,MacOS
3094,3258133,2020-02-24 05:22:31,2020-02-25 07:42:31,iOS
3095,3258133,2020-02-24 16:06:56,2020-02-25 07:24:35,iOS
3096,9450891,2022-01-14 23:45:30,2022-01-16 03:44:34,MacOS
3097,9481903,2020-03-11 04:48:50,2020-03-12 06:58:32,iOS
3098,9498683,2020-12-11 14:27:15,2020-12-13 00:55:58,MacOS
3099,4438991,2021-02-01 05:39:33,2021-02-01 09:36:14,Android
3100,3348290,2022-04-27 11:54:15,2022-04-27 13:40:36,Android
3101,9863167,2020-10-13 22:21:31,2020-10-14 11:18:01,iOS
3102,4259101,2020-03-28 02:14:28,2020-03-29 04:45:48,iOS
3103,1838335,2022-11-28 18:37:37,2022-11-28 21:05:15,Ubuntu
3104,2437302,2023-01-19 19:34:50,2023-01-21 01:52:11,Android
3105,5755341,2022-04-24 03:17:36,2022-04-24 16:32:16,Ubuntu
3106,9849164,2021-05-26 05:03:02,2021-05-27 14:55:57,iOS
3107,3286151,2021-12-31 10:13:18,2021-12-31 18:16:21,Android
3108,6766988,2022-02-26 04:20:48,2022-02-27 00:37:00,MacOS
3109,8334540,2021-01-14 11:25:22,2021-01-14 21:59:31,Ubuntu
3110,1916207,2022-01-02 11:21:41,2022-01-03 08:23:01,Windows
3111,9871721,2022-02-09 05:53:29,2022-02-10 09:19:59,Android
3112,2996899,2021-11-19 20:07:28,2021-11-20 13:56:32,Ubuntu
3113,1233520,2022-07-23 20:55:23,2022-07-23 21:53:31,Windows
3114,4641043,2020-03-21 16:56:34,2020-03-22 03:49:17,Android
3115,5937818,2020-07-26 17:20:55,2020-07-26 21:55:34,MacOS
3116,6276862,2021-11-03 06:08:48,2021-11-04 10:56:17,Windows
3117,5001580,2021-02-06 14:55:06,2021-02-07 09:15:47,iOS
3118,3390627,2021-06-14 01:18:57,2021-06-15 06:39:26,iOS
3119,2649465,2022-06-14 17:45:54,2022-06-15 08:53:49,iOS
3120,9767097,2022-10-23 17:39:11,2022-10-24 07:06:08,iOS
3121,6888217,2022-05-05 03:38:54,2022-05-06 05:46:34,Windows
3122,219455,2021-05-14 20:58:28,2021-05-15 17:05:50,MacOS
3123,3656857,2020-04-20 16:01:04,2020-04-21 08:15:36,Ubuntu
3124,106946,2022-07-21 07:42:49,2022-07-22 16:34:11,Windows
3125,7146160,2021-05-21 13:18:15,2021-05-21 18:40:10,MacOS
3126,2627693,2021-09-15 11:26:25,2021-09-16 10:04:26,Android
3127,5511796,2020-12-21 00:28:35,2020-12-21 10:57:30,Ubuntu
3128,2130937,2021-03-04 01:45:04,2021-03-04 04:58:43,Ubuntu
3129,4429780,2023-03-23 07:57:34,2023-03-23 08:08:53,Windows
3130,2039915,2020-03-09 09:59:28,2020-03-09 13:51:41,MacOS
3131,8175869,2021-03-09 21:48:47,2021-03-10 05:04:58,MacOS
3132,8172912,2022-08-27 03:27:32,2022-08-27 14:24:32,MacOS
3133,1436524,2022-09-09 07:28:50,2022-09-10 02:51:20,Android
3134,3352639,2023-02-14 13:09:32,2023-02-14 16:06:50,MacOS
3135,5430901,2021-03-23 21:58:51,2021-03-24 10:35:53,Windows
3136,5277103,2020-05-02 18:11:26,2020-05-03 05:36:02,iOS
3137,7299432,2021-09-20 03:58:10,2021-09-20 22:54:41,Ubuntu
3138,2893413,2020-04-05 12:40:22,2020-04-06 15:07:37,iOS
3139,972383,2020-01-10 21:23:28,2020-01-11 17:29:11,Windows
3140,3453181,2021-09-11 07:37:03,2021-09-12 13:23:55,Android
3141,207098,2020-03-27 08:34:18,2020-03-28 02:39:20,Windows
3142,7130090,2022-06-27 12:47:12,2022-06-27 14:06:52,Android
3143,161844,2022-02-07 16:58:20,2022-02-07 22:05:14,Windows
3144,5932958,2021-06-09 09:34:34,2021-06-09 22:51:16,Ubuntu
3145,4808420,2020-04-19 18:36:37,2020-04-20 04:31:31,MacOS
3146,1125364,2022-07-14 17:14:43,2022-07-14 19:11:44,Ubuntu
3147,9171069,2023-01-13 18:56:01,2023-01-14 12:31:28,MacOS
3148,5932958,2021-06-09 10:07:50,2021-06-09 19:50:45,Ubuntu
3149,5132474,2020-08-31 11:01:20,2020-08-31 14:53:54,Windows
3150,323076,2022-08-08 16:09:36,2022-08-09 19:41:45,Android
3151,9552296,2020-04-21 07:59:26,2020-04-22 05:10:06,Android
3152,4564013,2021-04-13 04:14:29,2021-04-13 21:16:09,MacOS
3153,7382995,2020-08-03 06:00:49,2020-08-03 21:27:27,MacOS
3154,6371316,2020-08-25 19:38:27,2020-08-26 16:47:33,Android
3155,9589575,2023-04-21 01:38:43,2023-04-21 09:12:12,Ubuntu
3156,7757457,2022-02-03 02:04:02,2022-02-04 03:15:45,Windows
3157,4748490,2020-04-17 09:49:50,2020-04-17 16:13:28,MacOS
3158,1838335,2022-11-28 10:28:53,2022-11-28 21:29:14,Ubuntu
3159,1469502,2023-02-13 02:50:14,2023-02-14 12:29:35,iOS
3160,1918693,2021-08-20 01:14:10,2021-08-20 02:32:29,iOS
3161,1388281,2021-03-23 14:08:11,2021-03-24 14:41:19,iOS
3162,5981398,2020-03-13 14:32:50,2020-03-14 16:40:45,Android
3163,2407002,2020-06-07 00:42:10,2020-06-07 02:03:35,Ubuntu
3164,8334540,2021-01-14 05:08:14,2021-01-15 13:58:25,Android
3165,4494818,2020-10-16 21:37:41,2020-10-18 04:41:25,MacOS
3166,6145504,2021-12-23 02:40:05,2021-12-23 20:22:31,MacOS
3167,983084,2023-02-20 06:20:53,2023-02-21 05:21:01,Windows
3168,2968078,2022-02-05 14:06:17,2022-02-06 07:45:36,iOS
3169,9858259,2021-05-08 13:48:34,2021-05-08 23:58:54,Ubuntu
3170,9622792,2021-09-22 02:54:22,2021-09-23 03:37:22,MacOS
3171,5852935,2022-06-05 09:46:34,2022-06-06 16:58:25,Windows
3172,4429780,2023-03-23 12:33:47,2023-03-24 05:14:27,MacOS
3173,8793286,2023-03-07 13:05:10,2023-03-07 18:23:41,Android
3174,9156396,2022-08-11 15:50:15,2022-08-12 11:20:37,Ubuntu
3175,4631776,2023-02-02 19:15:29,2023-02-03 19:18:41,Android
3176,2102900,2020-05-25 11:21:36,2020-05-26 12:42:10,iOS
3177,6729940,2020-04-10 20:46:48,2020-04-11 21:37:54,Windows
3178,8979408,2020-04-12 17:36:45,2020-04-14 05:22:52,Ubuntu
3179,6766988,2022-02-26 05:05:13,2022-02-26 23:33:59,Ubuntu
3180,5907832,2020-08-10 11:01:00,2020-08-11 11:55:13,Windows
3181,3163123,2022-12-15 23:16:22,2022-12-16 16:28:55,Windows
3182,9685194,2022-02-06 06:15:44,2022-02-07 03:48:16,iOS
3183,8596601,2020-09-12 09:11:37,2020-09-13 18:04:53,Ubuntu
3184,6358354,2021-07-05 15:01:01,2021-07-06 02:11:43,Windows
3185,9022356,2023-02-03 02:54:19,2023-02-04 11:21:26,Windows
3186,6811586,2022-11-07 15:21:34,2022-11-08 14:08:05,Windows
3187,4964488,2021-12-06 21:58:10,2021-12-07 18:48:34,MacOS
3188,436078,2022-09-26 14:05:26,2022-09-26 17:15:12,Windows
3189,6811586,2022-11-07 06:24:18,2022-11-08 15:32:26,Android
3190,4818421,2020-03-03 16:47:01,2020-03-05 02:49:40,Ubuntu
3191,983084,2023-02-20 01:58:31,2023-02-21 03:33:38,Ubuntu
3192,3973617,2022-08-15 09:53:16,2022-08-16 05:59:16,Ubuntu
3193,4564013,2021-04-13 06:34:58,2021-04-14 08:24:08,Ubuntu
3194,6075539,2022-11-18 00:36:27,2022-11-18 02:55:42,Android
3195,9700458,2023-03-16 13:12:02,2023-03-17 20:42:26,iOS
3196,5955822,2022-07-22 00:51:45,2022-07-22 11:30:42,MacOS
3197,7830975,2023-03-14 13:40:12,2023-03-15 17:06:18,MacOS
3198,6729940,2020-04-10 15:30:10,2020-04-11 15:30:46,Windows
3199,2627693,2021-09-15 01:57:07,2021-09-15 14:01:23,Windows
3200,2067146,2021-03-02 06:48:18,2021-03-03 10:31:56,MacOS
3201,7381334,2023-04-11 07:05:07,2023-04-11 18:54:26,Android
3202,3164493,2023-04-21 00:37:25,2023-04-22 02:08:34,MacOS
3203,5852935,2022-06-05 23:39:40,2022-06-06 07:58:34,Android
3204,2840310,2020-10-11 22:47:38,2020-10-13 10:00:59,Android
3205,2968078,2022-02-05 05:45:10,2022-02-05 05:47:55,Windows
3206,6145504,2021-12-23 17:19:18,2021-12-24 16:04:02,Android
3207,4659372,2022-01-21 11:22:46,2022-01-22 03:31:31,iOS
3208,8857342,2022-07-24 21:33:15,2022-07-26 04:52:31,MacOS
3209,8513493,2022-06-27 11:21:02,2022-06-28 09:23:10,Windows
3210,263450,2021-03-26 10:09:29,2021-03-26 23:55:47,Windows
3211,8343389,2020-12-12 22:33:54,2020-12-14 03:47:11,iOS
3212,7615686,2021-10-11 10:51:53,2021-10-12 12:15:03,iOS
3213,2627864,2021-12-10 20:43:34,2021-12-11 15:12:00,Android
3214,3348290,2022-04-27 21:25:01,2022-04-29 04:08:52,Windows
3215,2039915,2020-03-09 02:22:22,2020-03-10 12:28:36,MacOS
3216,8790076,2023-03-05 02:16:32,2023-03-05 20:56:44,Windows
3217,4617094,2021-09-12 13:24:12,2021-09-12 19:15:07,Ubuntu
3218,6740090,2020-01-28 10:11:26,2020-01-29 17:20:31,Windows
3219,9785684,2023-03-11 07:43:37,2023-03-11 11:33:16,MacOS
3220,2769270,2020-12-05 12:56:12,2020-12-06 05:45:43,Android
3221,9589575,2023-04-21 09:41:21,2023-04-22 14:29:31,MacOS
3222,7586335,2021-11-26 05:37:04,2021-11-26 08:07:30,Windows
3223,8979408,2020-04-12 21:52:29,2020-04-12 22:06:34,Android
3224,4948747,2021-11-18 17:05:50,2021-11-18 18:58:57,Windows
3225,2565819,2021-08-06 00:36:45,2021-08-07 06:57:54,Android
3226,3896175,2021-07-14 13:56:30,2021-07-15 15:16:21,Android
3227,2863917,2020-10-19 16:57:28,2020-10-20 03:41:00,Android
3228,3602877,2021-11-15 22:11:32,2021-11-15 23:21:50,MacOS
3229,7321157,2020-05-14 08:23:37,2020-05-14 21:05:08,MacOS
3230,6766988,2022-02-26 01:38:19,2022-02-26 21:16:40,iOS
3231,7253873,2022-09-08 15:08:51,2022-09-09 15:45:42,Ubuntu
3232,5684078,2021-11-07 05:56:09,2021-11-07 17:51:19,Windows
3233,4378452,2021-12-22 20:35:08,2021-12-22 22:12:15,Windows
3234,5001580,2021-02-06 18:09:31,2021-02-07 16:19:26,Ubuntu
3235,1759350,2020-06-05 16:35:37,2020-06-05 18:37:52,Ubuntu
3236,9851599,2023-03-23 13:02:29,2023-03-24 19:38:59,Windows
3237,7776169,2022-12-19 15:11:19,2022-12-20 10:48:13,Ubuntu
3238,7000636,2022-11-14 02:48:33,2022-11-14 20:12:49,MacOS
3239,3237649,2021-01-30 15:21:18,2021-01-31 17:58:04,iOS
3240,2437302,2023-01-19 20:29:11,2023-01-21 03:09:44,MacOS
3241,9450891,2022-01-14 17:22:42,2022-01-15 23:48:46,MacOS
3242,8686227,2022-09-16 09:36:48,2022-09-17 02:08:54,MacOS
3243,161844,2022-02-07 07:24:08,2022-02-08 10:01:48,Windows
3244,8701726,2021-07-20 13:07:27,2021-07-20 22:08:11,Android
3245,4161982,2022-02-11 08:44:33,2022-02-12 08:13:17,Android
3246,7728365,2022-02-14 02:20:24,2022-02-15 09:59:29,MacOS
3247,6173911,2021-04-24 00:50:40,2021-04-24 18:11:15,MacOS
3248,3390627,2021-06-14 07:24:54,2021-06-15 13:46:17,iOS
3249,9525027,2022-10-21 15:05:30,2022-10-22 23:52:45,Android
3250,4350633,2021-09-11 02:18:40,2021-09-12 09:47:31,Ubuntu
3251,8343389,2020-12-12 15:56:05,2020-12-13 14:54:49,MacOS
3252,8731299,2022-06-09 22:51:23,2022-06-10 21:07:49,Android
3253,436078,2022-09-26 23:09:28,2022-09-28 02:00:38,Android
3254,4534342,2020-02-10 14:10:13,2020-02-11 20:09:28,Android
3255,3269950,,,Ubuntu
3256,2740696,2020-11-29 09:15:58,2020-11-30 01:50:22,Windows
3257,2912609,2020-05-11 18:54:42,2020-05-12 22:41:27,Android
3258,3112132,2020-10-16 09:02:32,2020-10-17 11:23:32,Ubuntu
3259,455715,2020-12-03 06:53:37,2020-12-04 05:54:05,MacOS
3260,8131696,2022-07-26 03:40:35,2022-07-26 21:41:22,iOS
3261,972383,2020-01-10 11:52:10,2020-01-10 13:05:27,iOS
3262,5001580,2021-02-06 19:55:23,2021-02-07 12:52:47,MacOS
3263,7013402,2020-06-21 07:36:45,2020-06-21 10:43:53,Android
3264,1072587,2022-04-12 09:17:01,2022-04-12 16:53:33,Android
3265,269301,2020-07-02 01:16:20,2020-07-02 03:57:29,MacOS
3266,6145504,2021-12-23 20:23:44,2021-12-24 22:08:11,MacOS
3267,9565866,2020-11-08 10:56:27,2020-11-09 22:20:57,iOS
3268,7637780,2021-03-15 07:32:15,2021-03-16 17:33:04,Android
3269,2968078,2022-02-05 13:27:25,2022-02-05 16:25:25,Android
3270,3073231,2023-03-18 04:12:21,2023-03-18 23:09:03,Ubuntu
3271,3098667,2021-05-12 04:34:55,2021-05-12 14:15:01,Android
3272,8940788,2020-07-22 05:45:23,2020-07-23 07:31:56,MacOS
3273,4631776,2023-02-02 19:10:43,2023-02-03 05:37:36,Ubuntu
3274,2841676,2023-02-24 10:03:00,2023-02-24 22:36:51,iOS
3275,4180347,2022-10-20 23:09:38,2022-10-21 07:26:48,MacOS
3276,398880,2021-12-31 07:55:14,2021-12-31 08:10:44,MacOS
3277,7664568,2023-04-10 13:03:04,2023-04-11 16:09:39,Windows
3278,712982,2022-04-16 04:30:58,2022-04-17 04:16:58,Android
3279,6583379,2022-10-08 17:22:56,2022-10-09 14:37:16,iOS
3280,3164033,2020-08-06 12:13:03,2020-08-07 14:51:06,iOS
3281,4438991,2021-02-01 08:11:05,2021-02-02 04:00:16,iOS
3282,8334540,2021-01-14 04:11:26,2021-01-14 18:11:26,iOS
3283,9978715,2020-09-22 11:27:51,2020-09-23 02:25:23,Windows
3284,2996899,2021-11-19 10:35:34,2021-11-19 16:51:51,Android
3285,8857342,2022-07-24 03:30:09,2022-07-24 14:38:26,iOS
3286,8929248,2020-05-03 19:34:21,2020-05-05 01:46:00,Ubuntu
3287,7522060,2021-05-02 12:59:04,2021-05-03 19:54:30,iOS
3288,8190145,2021-03-27 11:35:00,2021-03-28 01:25:23,Ubuntu
3289,1939578,2020-08-01 20:27:11,2020-08-02 11:16:06,iOS
3290,5980316,2022-03-06 13:21:02,2022-03-06 23:51:38,Windows
3291,7830975,2023-03-14 01:59:08,2023-03-14 11:37:10,iOS
3292,3656851,2020-05-07 23:34:52,2020-05-08 17:56:41,Android
3293,252143,2020-12-08 20:55:24,2020-12-08 22:21:36,MacOS
3294,4398096,2020-12-07 02:01:56,2020-12-07 13:23:32,MacOS
3295,8064579,2021-02-25 19:39:49,2021-02-27 05:59:35,iOS
3296,9450891,2022-01-14 14:13:41,2022-01-15 13:16:02,Ubuntu
3297,2911210,2022-03-19 21:01:16,2022-03-20 15:22:12,Android
3298,3320816,2020-01-21 06:28:20,2020-01-21 21:12:09,Android
3299,263450,2021-03-26 19:42:34,2021-03-28 06:24:02,iOS
3300,8887959,2022-07-04 02:08:02,2022-07-04 14:12:25,Ubuntu
3301,7728365,2022-02-14 18:38:35,2022-02-16 01:50:29,iOS
3302,4713578,2020-09-06 15:53:12,2020-09-07 04:13:28,Windows
3303,9785684,2023-03-11 06:39:29,2023-03-12 17:21:54,MacOS
3304,2576384,2021-09-26 23:21:58,2021-09-27 20:05:40,Ubuntu
3305,9565866,2020-11-08 02:25:19,2020-11-09 09:29:01,iOS
3306,2033294,2022-08-18 05:11:10,2022-08-19 14:22:16,Ubuntu
3307,5605913,2021-06-08 04:43:46,2021-06-08 18:47:01,Windows
3308,4713578,2020-09-06 06:54:33,2020-09-07 01:50:20,Android
3309,4161982,2022-02-11 02:23:08,2022-02-11 03:33:16,iOS
3310,7528079,2022-08-16 17:01:56,2022-08-17 15:09:46,Ubuntu
3311,4966258,2020-01-24 21:31:37,2020-01-25 16:39:20,Ubuntu
3312,2551848,2021-03-07 09:37:47,2021-03-08 18:36:43,Ubuntu
3313,5893207,2021-08-11 03:23:04,2021-08-11 09:58:05,Windows
3314,6811586,2022-11-07 20:57:09,2022-11-08 03:54:20,Ubuntu
3315,1432858,2022-09-06 02:43:06,2022-09-06 23:51:33,Ubuntu
3316,7147379,2023-04-22 18:07:54,2023-04-23 14:52:29,Ubuntu
3317,6971132,2021-01-05 16:20:54,2021-01-06 23:19:26,MacOS
3318,4378452,2021-12-22 06:45:48,2021-12-22 08:21:45,iOS
3319,9266330,2022-07-02 13:37:39,2022-07-03 23:07:27,Ubuntu
3320,2565819,2021-08-06 06:10:00,2021-08-06 13:42:08,Windows
3321,9090105,2021-04-28 02:03:11,2021-04-28 03:36:23,iOS
3322,2912609,2020-05-11 02:01:01,2020-05-11 17:41:51,iOS
3323,7425572,2023-03-03 19:44:59,2023-03-04 09:33:16,Ubuntu
3324,4470621,2022-05-03 23:38:18,2022-05-04 05:41:31,Android
3325,8175869,2021-03-09 17:07:39,2021-03-09 17:25:13,Ubuntu
3326,6173911,2021-04-24 21:31:16,2021-04-25 07:08:20,Android
3327,7728365,2022-02-14 01:11:31,2022-02-14 21:30:29,Windows
3328,2140545,2020-09-08 22:14:46,2020-09-09 07:48:40,Ubuntu
3329,7522060,2021-05-02 14:12:06,2021-05-03 23:25:00,MacOS
3330,8190145,2021-03-27 08:17:15,2021-03-27 11:19:38,Android
3331,2912609,2020-05-11 04:25:32,2020-05-12 03:53:18,iOS
3332,219455,2021-05-14 08:01:30,2021-05-14 22:05:32,iOS
3333,6739793,2023-04-19 14:07:40,2023-04-19 15:19:56,Android
3334,4947863,2021-07-03 22:51:27,2021-07-04 17:02:24,MacOS
3335,4964488,2021-12-06 00:10:16,2021-12-07 01:11:05,Ubuntu
3336,8376874,2022-10-13 04:02:56,2022-10-13 07:57:43,Ubuntu
3337,5385017,2020-08-25 08:37:08,2020-08-26 16:50:10,iOS
3338,9498683,2020-12-11 19:37:57,2020-12-11 21:51:39,Windows
3339,4713578,2020-09-06 18:44:41,2020-09-08 00:55:29,Ubuntu
3340,1089729,2022-05-29 16:32:41,2022-05-30 06:40:44,Ubuntu
3341,7382995,2020-08-03 09:58:59,2020-08-03 17:01:21,Windows
3342,5603214,2022-09-27 09:43:17,2022-09-28 08:43:01,Android
3343,8979408,2020-04-12 21:51:56,2020-04-13 19:36:43,Ubuntu
3344,4451659,2022-07-14 05:19:06,2022-07-14 09:09:54,Android
3345,6118259,2020-08-13 11:57:55,2020-08-14 01:45:47,Ubuntu
3346,8903079,2020-10-10 01:50:09,2020-10-10 21:33:17,iOS
3347,7751030,2022-05-20 12:28:41,2022-05-21 07:25:36,MacOS
3348,5070558,2021-04-04 23:27:56,2021-04-06 10:43:11,MacOS
3349,9565866,2020-11-08 00:43:23,2020-11-08 07:15:26,MacOS
3350,9589575,2023-04-21 07:45:00,2023-04-21 08:44:00,iOS
3351,3318448,2021-06-22 15:31:02,2021-06-24 01:16:11,iOS
3352,113347,2023-01-21 19:42:33,2023-01-21 23:15:21,iOS
3353,436078,2022-09-26 12:32:08,2022-09-26 19:41:49,iOS
3354,3112132,2020-10-16 19:53:38,2020-10-17 19:19:19,MacOS
3355,8788924,2020-12-01 13:34:56,2020-12-01 22:50:37,MacOS
3356,1644687,2020-11-26 20:08:13,2020-11-28 00:00:45,Windows
3357,8264228,2022-03-08 05:23:01,2022-03-08 18:06:48,Windows
3358,3344608,2021-02-17 02:40:31,2021-02-17 04:59:51,Ubuntu
3359,9841596,2021-04-20 10:23:52,2021-04-21 15:48:31,iOS
3360,8317488,2021-09-20 20:48:44,2021-09-22 03:07:08,Windows
3361,563853,2020-07-10 18:20:36,2020-07-10 22:09:01,Android
3362,5202940,2023-02-14 19:39:08,2023-02-16 05:46:57,Android
3363,9450891,2022-01-14 21:32:19,2022-01-16 05:15:27,iOS
3364,4812043,2022-05-24 13:13:50,2022-05-24 21:10:58,iOS
3365,6145504,2021-12-23 10:54:02,2021-12-24 17:30:52,Ubuntu
3366,4350633,2021-09-11 00:07:14,2021-09-11 09:23:02,Android
3367,4948747,2021-11-18 20:41:42,2021-11-19 02:40:55,Android
3368,5605913,2021-06-08 01:40:26,2021-06-08 13:38:23,Android
3369,4814995,2020-05-20 15:05:21,2020-05-21 20:12:10,MacOS
3370,2181414,2021-06-06 13:46:35,2021-06-06 15:38:54,Android
3371,4147721,2023-04-28 01:06:26,2023-04-29 12:09:27,MacOS
3372,2466608,2022-08-27 00:48:50,2022-08-27 02:02:41,Android
3373,9963365,2020-01-02 08:02:17,2020-01-03 03:03:35,iOS
3374,7381334,2023-04-11 20:45:38,2023-04-13 01:13:37,Android
3375,4909710,2020-01-07 15:48:21,2020-01-09 01:38:04,iOS
3376,9841663,2020-07-27 15:39:58,2020-07-28 01:27:06,MacOS
3377,5665531,2022-03-16 06:46:26,2022-03-16 18:38:04,Windows
3378,9767097,2022-10-23 08:11:36,2022-10-24 01:19:20,MacOS
3379,8979408,2020-04-12 22:41:03,2020-04-13 00:21:54,iOS
3380,6239636,2022-04-17 06:30:24,2022-04-18 01:30:57,iOS
3381,8157735,2023-04-15 13:30:01,2023-04-16 06:23:23,Android
3382,9863167,2020-10-13 23:52:18,2020-10-14 05:46:50,Ubuntu
